Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [  ],Simulation Terminal Condition
26101,60,1.4375,5,10,250,10000,4.80452695174119,5.06894693219936,0.0947835322800778,COMPLETE
26102,60,1.4375,5,10,250,100000,17.699826785408,5.06894693219936,0.349181536562826,COMPLETE
26103,60,1.4375,5,10,250,1000000,6.42920640269519,5.06894693219936,0.126835149167869,COMPLETE
26104,60,1.4375,5,10,250,10000000,0.862385622688312,5.06894693219936,0.0170131120767945,COMPLETE
26105,60,1.4375,5,10,250,100000000,0.0812575491125288,5.06894693219936,0.00160304596199968,COMPLETE
26106,60,1.4375,5,10,500,10000,1.9097568018564,5.06894693219936,0.0376756124575913,COMPLETE
26107,60,1.4375,5,10,500,100000,14.7871477615142,5.06894693219936,0.291720311127784,COMPLETE
26108,60,1.4375,5,10,500,1000000,6.27348149767558,5.06894693219936,0.123763013927502,COMPLETE
26109,60,1.4375,5,10,500,10000000,0.682249965093232,5.06894693219936,0.0134594024009088,COMPLETE
2611,20,2.25,15,50,500,100000,6.10814108088596,37.2553226321193,0.00327907029081524,COMPLETE
26110,60,1.4375,5,10,500,100000000,0.0809793520781899,5.06894693219936,0.00159755770106383,COMPLETE
26111,60,1.4375,5,10,750,10000,4.91305465247958,5.06894693219936,0.0969245627976589,COMPLETE
26112,60,1.4375,5,10,750,100000,16.3260107100179,5.06894693219936,0.322078943188585,COMPLETE
26113,60,1.4375,5,10,750,1000000,7.4056447784456,5.06894693219936,0.146098289792755,COMPLETE
26114,60,1.4375,5,10,750,10000000,0.643938666150546,5.06894693219936,0.0127035984941974,COMPLETE
26115,60,1.4375,5,10,750,100000000,0.0948154316511637,5.06894693219936,0.00187051537369369,COMPLETE
26116,60,1.4375,5,10,1000,10000,6.78801001847189,5.06894693219936,0.133913613799201,COMPLETE
26117,60,1.4375,5,10,1000,100000,17.518555394596,5.06894693219936,0.345605421183505,COMPLETE
26118,60,1.4375,5,10,1000,1000000,5.09793736143325,5.06894693219936,0.100571922129422,COMPLETE
26119,60,1.4375,5,10,1000,10000000,0.878616744122021,5.06894693219936,0.0173333190478046,COMPLETE
2612,20,2.25,15,50,500,1000000,55.7616022095287,37.2553226321193,0.0299348379076736,COMPLETE
26120,60,1.4375,5,10,1000,100000000,0.056969878204386,5.06894693219936,0.00112389967712026,COMPLETE
26121,60,1.4375,5,20,0,10000,6.3845003918428,5.06894693219936,0.0629765953090441,COMPLETE
26122,60,1.4375,5,20,0,100000,46.1325821573923,5.06894693219936,0.455050948199371,COMPLETE
26123,60,1.4375,5,20,0,1000000,60.2293824198323,5.06894693219936,0.59410152863545,COMPLETE
26124,60,1.4375,5,20,0,10000000,10.4537894377163,5.06894693219936,0.103115988168183,COMPLETE
26125,60,1.4375,5,20,0,100000000,1.09569172551692,5.06894693219936,0.0108078831774386,COMPLETE
26126,60,1.4375,5,20,250,10000,4.25941748790319,5.06894693219936,0.042014816340315,COMPLETE
26127,60,1.4375,5,20,250,100000,39.5346023577398,5.06894693219936,0.389968595908995,COMPLETE
26128,60,1.4375,5,20,250,1000000,66.5923223890153,5.06894693219936,0.656865452328987,COMPLETE
26129,60,1.4375,5,20,250,10000000,9.14577373852541,5.06894693219936,0.0902137451906323,COMPLETE
2613,20,2.25,15,50,500,10000000,487.508131379256,37.2553226321193,0.261711936408762,COMPLETE
26130,60,1.4375,5,20,250,100000000,1.00724821324404,5.06894693219936,0.00993547798701268,COMPLETE
26131,60,1.4375,5,20,500,10000,8.12622243073768,5.06894693219936,0.0801569097036472,COMPLETE
26132,60,1.4375,5,20,500,100000,26.1054564263664,5.06894693219936,0.257503745605791,COMPLETE
26133,60,1.4375,5,20,500,1000000,58.341106096441,5.06894693219936,0.575475605454084,COMPLETE
26134,60,1.4375,5,20,500,10000000,9.13662077219415,5.06894693219936,0.0901234604978382,COMPLETE
26135,60,1.4375,5,20,500,100000000,1.06804154552889,5.06894693219936,0.0105351423068211,COMPLETE
26136,60,1.4375,5,20,750,10000,5.00567540552416,5.06894693219936,0.0493758908159673,COMPLETE
26137,60,1.4375,5,20,750,100000,41.4637697021393,5.06894693219936,0.408997867375075,COMPLETE
26138,60,1.4375,5,20,750,1000000,58.235672651306,5.06894693219936,0.574435611876076,COMPLETE
26139,60,1.4375,5,20,750,10000000,10.1953217920033,5.06894693219936,0.100566468029482,COMPLETE
2614,20,2.25,15,50,500,100000000,559.010721448236,37.2553226321193,0.300097103959202,COMPLETE
26140,60,1.4375,5,20,750,100000000,1.00401679054611,5.06894693219936,0.00990360329251344,COMPLETE
26141,60,1.4375,5,20,1000,10000,4.45535426114371,5.06894693219936,0.0439475330945177,COMPLETE
26142,60,1.4375,5,20,1000,100000,30.5601274036219,5.06894693219936,0.30144453880051,COMPLETE
26143,60,1.4375,5,20,1000,1000000,45.8964998051004,5.06894693219936,0.452722236186308,COMPLETE
26144,60,1.4375,5,20,1000,10000000,12.5750695070192,5.06894693219936,0.12404025604548,COMPLETE
26145,60,1.4375,5,20,1000,100000000,0.871250210766719,5.06894693219936,0.00859399617336981,COMPLETE
26146,60,1.4375,5,30,0,10000,3.17703921307566,5.06894693219936,0.0208921711982833,COMPLETE
26147,60,1.4375,5,30,0,100000,28.9911340187396,5.06894693219936,0.190645344463823,COMPLETE
26148,60,1.4375,5,30,0,1000000,83.8044924680859,5.06894693219936,0.551097322507866,COMPLETE
26149,60,1.4375,5,30,0,10000000,39.0574026102252,5.06894693219936,0.256841004207546,COMPLETE
2615,20,2.25,15,50,750,10000,0.853452157139656,37.2553226321193,0.000458163879329211,COMPLETE
26150,60,1.4375,5,30,0,100000000,3.59965970054412,5.06894693219936,0.023671318380274,COMPLETE
26151,60,1.4375,5,30,250,10000,3.77434989689218,5.06894693219936,0.0248200789853507,COMPLETE
26152,60,1.4375,5,30,250,100000,33.9111794873252,5.06894693219936,0.222999503584673,COMPLETE
26153,60,1.4375,5,30,250,1000000,101.262691342842,5.06894693219936,0.665902225829151,COMPLETE
26154,60,1.4375,5,30,250,10000000,29.5255687988184,5.06894693219936,0.194159781073158,COMPLETE
26155,60,1.4375,5,30,250,100000000,4.05345588774625,5.06894693219936,0.026655476584282,COMPLETE
26156,60,1.4375,5,30,500,10000,1.768287481543,5.06894693219936,0.0116282369572685,COMPLETE
26157,60,1.4375,5,30,500,100000,30.4163332172806,5.06894693219936,0.200017437047707,COMPLETE
26158,60,1.4375,5,30,500,1000000,83.845649251625,5.06894693219936,0.551367969015511,COMPLETE
26159,60,1.4375,5,30,500,10000000,42.963497511308,5.06894693219936,0.28252743673702,COMPLETE
2616,20,2.25,15,50,750,100000,6.11753229489405,37.2553226321193,0.00328411183298672,COMPLETE
26160,60,1.4375,5,30,500,100000000,4.27571335543344,5.06894693219936,0.0281170389867562,COMPLETE
26161,60,1.4375,5,30,750,10000,3.49941745037524,5.06894693219936,0.0230121265631853,COMPLETE
26162,60,1.4375,5,30,750,100000,16.696206245383,5.06894693219936,0.109794049064537,COMPLETE
26163,60,1.4375,5,30,750,1000000,77.9674495519538,5.06894693219936,0.512712999332484,COMPLETE
26164,60,1.4375,5,30,750,10000000,40.2166781625889,5.06894693219936,0.264464386130653,COMPLETE
26165,60,1.4375,5,30,750,100000000,4.05961522914735,5.06894693219936,0.026695980338372,COMPLETE
26166,60,1.4375,5,30,1000,10000,6.9263706679255,5.06894693219936,0.0455477292132564,COMPLETE
26167,60,1.4375,5,30,1000,100000,41.9890342590985,5.06894693219936,0.276119378250424,COMPLETE
26168,60,1.4375,5,30,1000,1000000,72.9247527409059,5.06894693219936,0.479552286476359,COMPLETE
26169,60,1.4375,5,30,1000,10000000,33.2437587190517,5.06894693219936,0.218610552735508,COMPLETE
2617,20,2.25,15,50,750,1000000,61.6083820787845,37.2553226321193,0.0330736000797209,COMPLETE
26170,60,1.4375,5,30,1000,100000000,2.38193493546188,5.06894693219936,0.0156635751456985,COMPLETE
26171,60,1.4375,5,40,0,10000,2.32359449559143,5.06894693219936,0.0114599468423674,COMPLETE
26172,60,1.4375,5,40,0,100000,7.15042113725345,5.06894693219936,0.0352658117795236,COMPLETE
26173,60,1.4375,5,40,0,1000000,57.6812296233722,5.06894693219936,0.284483297985253,COMPLETE
26174,60,1.4375,5,40,0,10000000,38.3429608089257,5.06894693219936,0.189107132713111,COMPLETE
26175,60,1.4375,5,40,0,100000000,5.59486697816681,5.06894693219936,0.0275938328660863,COMPLETE
26176,60,1.4375,5,40,250,10000,2.75230796266823,5.06894693219936,0.0135743577486716,COMPLETE
26177,60,1.4375,5,40,250,100000,10.2733000806637,5.06894693219936,0.0506678222226239,COMPLETE
26178,60,1.4375,5,40,250,1000000,54.3279049264384,5.06894693219936,0.267944731189295,COMPLETE
26179,60,1.4375,5,40,250,10000000,66.9565804902288,5.06894693219936,0.330229243794712,COMPLETE
2618,20,2.25,15,50,750,10000000,411.579768912943,37.2553226321193,0.220950854715242,COMPLETE
26180,60,1.4375,5,40,250,100000000,6.55495039908705,5.06894693219936,0.0323289555343743,COMPLETE
26181,60,1.4375,5,40,500,10000,1.73911524613482,5.06894693219936,0.00857730051920389,COMPLETE
26182,60,1.4375,5,40,500,100000,9.10773401151632,5.06894693219936,0.0449192610089359,COMPLETE
26183,60,1.4375,5,40,500,1000000,50.4459630911779,5.06894693219936,0.248799029492354,COMPLETE
26184,60,1.4375,5,40,500,10000000,34.6488450061022,5.06894693219936,0.170887787293664,COMPLETE
26185,60,1.4375,5,40,500,100000000,6.02287609144427,5.06894693219936,0.0297047699058817,COMPLETE
26186,60,1.4375,5,40,750,10000,1.31852249932161,5.06894693219936,0.00650294093111325,COMPLETE
26187,60,1.4375,5,40,750,100000,16.711499127523,5.06894693219936,0.0824209611535236,COMPLETE
26188,60,1.4375,5,40,750,1000000,57.707477287614,5.06894693219936,0.284612751225704,COMPLETE
26189,60,1.4375,5,40,750,10000000,64.1601185574135,5.06894693219936,0.316437119068315,COMPLETE
2619,20,2.25,15,50,750,100000000,513.727611547106,37.2553226321193,0.275787498403893,COMPLETE
26190,60,1.4375,5,40,750,100000000,6.97255588588366,5.06894693219936,0.0343885819833309,COMPLETE
26191,60,1.4375,5,40,1000,10000,3.68379206544034,5.06894693219936,0.0181684288409091,COMPLETE
26192,60,1.4375,5,40,1000,100000,9.54361571004855,5.06894693219936,0.0470690255673464,COMPLETE
26193,60,1.4375,5,40,1000,1000000,68.9968780757226,5.06894693219936,0.340291972862426,COMPLETE
26194,60,1.4375,5,40,1000,10000000,59.8108342892714,5.06894693219936,0.294986488758328,COMPLETE
26195,60,1.4375,5,40,1000,100000000,5.14119656006403,5.06894693219936,0.0253563345051302,COMPLETE
26196,60,1.4375,5,50,0,10000,0.357235039873259,5.06894693219936,0.00140950396463614,COMPLETE
26197,60,1.4375,5,50,0,100000,3.14863618120834,5.06894693219936,0.0124232359238458,COMPLETE
26198,60,1.4375,5,50,0,1000000,20.6457798188947,5.06894693219936,0.0814598380888424,COMPLETE
26199,60,1.4375,5,50,0,10000000,47.3906423328621,5.06894693219936,0.186984172321172,COMPLETE
262,20,2.625,5,10,500,1000000,24.6875457617892,16.902877860869,0.146055281029642,COMPLETE
2620,20,2.25,15,50,1000,10000,0.758242972045413,37.2553226321193,0.000407052157101279,COMPLETE
26200,60,1.4375,5,50,0,100000000,8.73167715316597,5.06894693219936,0.0344516416129746,COMPLETE
26201,60,1.4375,5,50,250,10000,0.208298721913872,5.06894693219936,0.00082186191609425,COMPLETE
26202,60,1.4375,5,50,250,100000,2.96929722542639,5.06894693219936,0.0117156374495246,COMPLETE
26203,60,1.4375,5,50,250,1000000,19.6958619285647,5.06894693219936,0.0777118489974756,COMPLETE
26204,60,1.4375,5,50,250,10000000,61.7488451545384,5.06894693219936,0.243635792524449,COMPLETE
26205,60,1.4375,5,50,250,100000000,11.437717770601,5.06894693219936,0.0451285757124244,COMPLETE
26206,60,1.4375,5,50,500,10000,0.224076765870816,5.06894693219936,0.000884115651112536,COMPLETE
26207,60,1.4375,5,50,500,100000,2.69502032464656,5.06894693219936,0.0106334525126986,COMPLETE
26208,60,1.4375,5,50,500,1000000,19.7283857857274,5.06894693219936,0.0778401748907933,COMPLETE
26209,60,1.4375,5,50,500,10000000,50.568347778946,5.06894693219936,0.199522103724234,COMPLETE
2621,20,2.25,15,50,1000,100000,7.12402888829817,37.2553226321193,0.00382443548195514,COMPLETE
26210,60,1.4375,5,50,500,100000000,9.63071073638679,5.06894693219936,0.0379988619537909,COMPLETE
26211,60,1.4375,5,50,750,10000,0.27983476450965,5.06894693219936,0.00110411400337242,COMPLETE
26212,60,1.4375,5,50,750,100000,3.09051930290601,5.06894693219936,0.0121939303932111,COMPLETE
26213,60,1.4375,5,50,750,1000000,21.2975651585043,5.06894693219936,0.0840315175651818,COMPLETE
26214,60,1.4375,5,50,750,10000000,61.2040862528964,5.06894693219936,0.2414863957802,COMPLETE
26215,60,1.4375,5,50,750,100000000,6.71209461839444,5.06894693219936,0.0264831915116623,COMPLETE
26216,60,1.4375,5,50,1000,10000,0.329854652368201,5.06894693219936,0.00130147210763984,COMPLETE
26217,60,1.4375,5,50,1000,100000,2.49658993526609,5.06894693219936,0.00985052701738523,COMPLETE
26218,60,1.4375,5,50,1000,1000000,20.9083218587225,5.06894693219936,0.0824957220439893,COMPLETE
26219,60,1.4375,5,50,1000,10000000,47.0829937022341,5.06894693219936,0.185770316130752,COMPLETE
2622,20,2.25,15,50,1000,1000000,51.4825604627485,37.2553226321193,0.027637694066492,COMPLETE
26220,60,1.4375,5,50,1000,100000000,12.0047012277737,5.06894693219936,0.0473656615006817,COMPLETE
26221,60,2.625,5,10,0,10000,14.1178986397778,16.902877860869,0.0835236387317303,COMPLETE
26222,60,2.625,5,10,0,100000,52.0983102578351,16.902877860869,0.308221538880343,COMPLETE
26223,60,2.625,5,10,0,1000000,25.2928837328351,16.902877860869,0.149636552668877,COMPLETE
26224,60,2.625,5,10,0,10000000,3.16070693782513,16.902877860869,0.0186992236697298,COMPLETE
26225,60,2.625,5,10,0,100000000,0.333421652169357,16.902877860869,0.00197257327961439,COMPLETE
26226,60,2.625,5,10,250,10000,15.7140338695188,16.902877860869,0.0929666178674675,COMPLETE
26227,60,2.625,5,10,250,100000,49.7692514651157,16.902877860869,0.294442472310198,COMPLETE
26228,60,2.625,5,10,250,1000000,17.8078795733225,16.902877860869,0.105354127976921,COMPLETE
26229,60,2.625,5,10,250,10000000,2.76406932345669,16.902877860869,0.0163526551289568,COMPLETE
2623,20,2.25,15,50,1000,10000000,511.152728863764,37.2553226321193,0.27440520857177,COMPLETE
26230,60,2.625,5,10,250,100000000,0.280293264160568,16.902877860869,0.0016582576438623,COMPLETE
26231,60,2.625,5,10,500,10000,9.26400477368551,16.902877860869,0.0548072632952769,COMPLETE
26232,60,2.625,5,10,500,100000,50.6871453979371,16.902877860869,0.299872872626504,COMPLETE
26233,60,2.625,5,10,500,1000000,27.7906523874496,16.902877860869,0.164413732479168,COMPLETE
26234,60,2.625,5,10,500,10000000,2.58243368961309,16.902877860869,0.015278071053164,COMPLETE
26235,60,2.625,5,10,500,100000000,0.226743267856103,16.902877860869,0.0013414477092154,COMPLETE
26236,60,2.625,5,10,750,10000,8.20438644679525,16.902877860869,0.0485383998767975,COMPLETE
26237,60,2.625,5,10,750,100000,45.8768185299317,16.902877860869,0.271414246186674,COMPLETE
26238,60,2.625,5,10,750,1000000,27.8348890596317,16.902877860869,0.164675443369741,COMPLETE
26239,60,2.625,5,10,750,10000000,2.78746290681715,16.902877860869,0.0164910551313293,COMPLETE
2624,20,2.25,15,50,1000,100000000,581.14250506652,37.2553226321193,0.311978243111761,COMPLETE
26240,60,2.625,5,10,750,100000000,0.192201628226778,16.902877860869,0.00113709410793138,COMPLETE
26241,60,2.625,5,10,1000,10000,11.5915672921784,16.902877860869,0.0685774776791912,COMPLETE
26242,60,2.625,5,10,1000,100000,61.0282769738293,16.902877860869,0.361052582147049,COMPLETE
26243,60,2.625,5,10,1000,1000000,24.687260007805,16.902877860869,0.146053590465546,COMPLETE
26244,60,2.625,5,10,1000,10000000,2.58137860084608,16.902877860869,0.0152718289873117,COMPLETE
26245,60,2.625,5,10,1000,100000000,0.310484803190551,16.902877860869,0.00183687538741163,COMPLETE
26246,60,2.625,5,20,0,10000,6.67939569051019,16.902877860869,0.0197581611412259,COMPLETE
26247,60,2.625,5,20,0,100000,112.368997840626,16.902877860869,0.332396053398595,COMPLETE
26248,60,2.625,5,20,0,1000000,151.386637932404,16.902877860869,0.447813204291301,COMPLETE
26249,60,2.625,5,20,0,10000000,33.5367930397388,16.902877860869,0.0992043879030157,COMPLETE
2625,20,12.9375,15,10,0,10000,30.0246771913339,1231.75410452444,0.00243755446651634,COMPLETE
26250,60,2.625,5,20,0,100000000,4.5423152969344,16.902877860869,0.0134365145814906,COMPLETE
26251,60,2.625,5,20,250,10000,11.2326776436069,16.902877860869,0.033227115926842,COMPLETE
26252,60,2.625,5,20,250,100000,56.5314086044741,16.902877860869,0.167224211964956,COMPLETE
26253,60,2.625,5,20,250,1000000,172.030548167445,16.902877860869,0.50887946296324,COMPLETE
26254,60,2.625,5,20,250,10000000,32.1525217485331,16.902877860869,0.0951096080004456,COMPLETE
26255,60,2.625,5,20,250,100000000,4.43489811597365,16.902877860869,0.0131187663795426,COMPLETE
26256,60,2.625,5,20,500,10000,15.2603335351348,16.902877860869,0.0451412287917647,COMPLETE
26257,60,2.625,5,20,500,100000,74.7591814820977,16.902877860869,0.221143352325728,COMPLETE
26258,60,2.625,5,20,500,1000000,165.725414218116,16.902877860869,0.490228396555413,COMPLETE
26259,60,2.625,5,20,500,10000000,32.1042864854142,16.902877860869,0.0949669244186437,COMPLETE
2626,20,12.9375,15,10,0,100000,317.376377709873,1231.75410452444,0.0257662123100784,COMPLETE
26260,60,2.625,5,20,500,100000000,5.08763022411452,16.902877860869,0.0150495976661248,COMPLETE
26261,60,2.625,5,20,750,10000,18.3481847910748,16.902877860869,0.0542753279710781,COMPLETE
26262,60,2.625,5,20,750,100000,92.8642545428583,16.902877860869,0.27469953728366,COMPLETE
26263,60,2.625,5,20,750,1000000,156.300946314963,16.902877860869,0.462350102750279,COMPLETE
26264,60,2.625,5,20,750,10000000,47.1330308273605,16.902877860869,0.139423094739612,COMPLETE
26265,60,2.625,5,20,750,100000000,3.80329576374735,16.902877860869,0.0112504385201534,COMPLETE
26266,60,2.625,5,20,1000,10000,5.81881169917463,16.902877860869,0.0172124881545926,COMPLETE
26267,60,2.625,5,20,1000,100000,66.4602532523181,16.902877860869,0.196594490593158,COMPLETE
26268,60,2.625,5,20,1000,1000000,183.620719848306,16.902877860869,0.543164073478272,COMPLETE
26269,60,2.625,5,20,1000,10000000,44.5964833470845,16.902877860869,0.131919794114846,COMPLETE
2627,20,12.9375,15,10,0,1000000,816.60807713641,1231.75410452444,0.0662963552657846,COMPLETE
26270,60,2.625,5,20,1000,100000000,3.94013417715457,16.902877860869,0.0116552169683371,COMPLETE
26271,60,2.625,5,30,0,10000,8.95126260536789,16.902877860869,0.0176523443306471,COMPLETE
26272,60,2.625,5,30,0,100000,48.0750444998387,16.902877860869,0.0948064286163856,COMPLETE
26273,60,2.625,5,30,0,1000000,261.285801906356,16.902877860869,0.515268867343288,COMPLETE
26274,60,2.625,5,30,0,10000000,119.902464133646,16.902877860869,0.23645374695084,COMPLETE
26275,60,2.625,5,30,0,100000000,15.047622512594,16.902877860869,0.0296746755916439,COMPLETE
26276,60,2.625,5,30,250,10000,10.1300648575274,16.902877860869,0.0199770022219689,COMPLETE
26277,60,2.625,5,30,250,100000,106.815308980997,16.902877860869,0.210645212529716,COMPLETE
26278,60,2.625,5,30,250,1000000,253.050081127724,16.902877860869,0.499027607824402,COMPLETE
26279,60,2.625,5,30,250,10000000,145.695753762111,16.902877860869,0.28731942367322,COMPLETE
2628,20,12.9375,15,10,0,10000000,144.852894033939,1231.75410452444,0.0117598872617408,COMPLETE
26280,60,2.625,5,30,250,100000000,14.0790501159554,16.902877860869,0.0277646016491845,COMPLETE
26281,60,2.625,5,30,500,10000,5.32584347037716,16.902877860869,0.0105028337269256,COMPLETE
26282,60,2.625,5,30,500,100000,47.3445119307631,16.902877860869,0.0933657812996213,COMPLETE
26283,60,2.625,5,30,500,1000000,269.629328566142,16.902877860869,0.531722725533322,COMPLETE
26284,60,2.625,5,30,500,10000000,97.7372444953097,16.902877860869,0.192742808453103,COMPLETE
