Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport (deep water) [kW/m],Hydrodynamic Efficiency (deep water) [ ],Simulation Terminal Condition
4277,40,11.25,7.5,20,0,1000000,2604.97435522329,465.691532901491,0.279688825239424,COMPLETE
4278,40,11.25,7.5,20,0,10000000,1097.64475304388,465.691532901491,0.117851053271788,COMPLETE
4279,40,11.25,7.5,20,0,100000000,103.598289339468,465.691532901491,0.011123059151838,COMPLETE
428,20,3.8125,5,30,0,10000000,255.637837259306,35.6551068709146,0.238991325221017,COMPLETE
4280,40,11.25,7.5,20,250,10000,69.8894473101971,465.691532901491,0.00750383487485277,COMPLETE
4281,40,11.25,7.5,20,250,100000,580.585757502076,465.691532901491,0.0623358721904107,COMPLETE
4282,40,11.25,7.5,20,250,1000000,2553.01433194173,465.691532901491,0.274110022576014,COMPLETE
4283,40,11.25,7.5,20,250,10000000,954.676943138073,465.691532901491,0.102500998589126,COMPLETE
4284,40,11.25,7.5,20,250,100000000,115.286838227981,465.691532901491,0.0123780260196795,COMPLETE
4285,40,11.25,7.5,20,500,10000,67.0107865788848,465.691532901491,0.00719476110735513,COMPLETE
4286,40,11.25,7.5,20,500,100000,588.476052572008,465.691532901491,0.0631830311478403,COMPLETE
4287,40,11.25,7.5,20,500,1000000,2700.83100173585,465.691532901491,0.289980685810232,COMPLETE
4288,40,11.25,7.5,20,500,10000000,1100.56841088998,465.691532901491,0.118164958253899,COMPLETE
4289,40,11.25,7.5,20,500,100000000,117.884898671997,465.691532901491,0.0126569725175713,COMPLETE
429,20,3.8125,5,30,0,100000000,25.3039983186602,35.6551068709146,0.0236562637065059,COMPLETE
4290,40,11.25,7.5,20,750,10000,75.957163236487,465.691532901491,0.00815530859700582,COMPLETE
4291,40,11.25,7.5,20,750,100000,599.339523846551,465.691532901491,0.0643494117353139,COMPLETE
4292,40,11.25,7.5,20,750,1000000,2172.14440965967,465.691532901491,0.233217082145141,COMPLETE
4293,40,11.25,7.5,20,750,10000000,937.137737470307,465.691532901491,0.10061786303387,COMPLETE
4294,40,11.25,7.5,20,750,100000000,105.409071673447,465.691532901491,0.0113174777965895,COMPLETE
4295,40,11.25,7.5,20,1000,10000,56.8160624211731,465.691532901491,0.00610018203113771,COMPLETE
4296,40,11.25,7.5,20,1000,100000,619.348567091729,465.691532901491,0.0664977268571835,COMPLETE
4297,40,11.25,7.5,20,1000,1000000,2286.53150124485,465.691532901491,0.245498504879251,COMPLETE
4298,40,11.25,7.5,20,1000,10000000,935.414891147901,465.691532901491,0.100432885833225,COMPLETE
4299,40,11.25,7.5,20,1000,100000000,115.845104695682,465.691532901491,0.0124379655320239,COMPLETE
43,20,0.25,5,20,750,10000000,0.252819900056634,0.153314084905841,0.0824516221754528,COMPLETE
430,20,3.8125,5,30,250,10000,13.4596187632286,35.6551068709146,0.0125831612396673,COMPLETE
4300,40,11.25,7.5,30,0,10000,56.9531355707859,465.691532901491,0.00407659946173235,COMPLETE
4301,40,11.25,7.5,30,0,100000,492.925209788087,465.691532901491,0.035282669246523,COMPLETE
4302,40,11.25,7.5,30,0,1000000,3324.77235427044,465.691532901491,0.23798101814703,COMPLETE
4303,40,11.25,7.5,30,0,10000000,3943.56502588635,465.691532901491,0.28227304608811,COMPLETE
4304,40,11.25,7.5,30,0,100000000,396.005323359439,465.691532901491,0.0283453241313427,COMPLETE
4305,40,11.25,7.5,30,250,10000,61.3386752215455,465.691532901491,0.00439050822901123,COMPLETE
4306,40,11.25,7.5,30,250,100000,441.071568022002,465.691532901491,0.0315710820618322,COMPLETE
4307,40,11.25,7.5,30,250,1000000,4091.84016368781,465.691532901491,0.29288630453107,COMPLETE
4308,40,11.25,7.5,30,250,10000000,3502.64856274479,465.691532901491,0.25071306614499,COMPLETE
4309,40,11.25,7.5,30,250,100000000,508.393543961881,465.691532901491,0.0363898638221124,COMPLETE
431,20,3.8125,5,30,250,100000,93.2818284152722,35.6551068709146,0.0872075434177295,COMPLETE
4310,40,11.25,7.5,30,500,10000,56.8653075019118,465.691532901491,0.00407031289199903,COMPLETE
4311,40,11.25,7.5,30,500,100000,521.606379739422,465.691532901491,0.0373356140196891,COMPLETE
4312,40,11.25,7.5,30,500,1000000,3251.74427210608,465.691532901491,0.232753803921528,COMPLETE
4313,40,11.25,7.5,30,500,10000000,3494.15629709687,465.691532901491,0.25010520557292,COMPLETE
4314,40,11.25,7.5,30,500,100000000,426.766684129635,465.691532901491,0.0305471650923567,COMPLETE
4315,40,11.25,7.5,30,750,10000,62.9427566170547,465.691532901491,0.00450532539031361,COMPLETE
4316,40,11.25,7.5,30,750,100000,515.654876959154,465.691532901491,0.036909616525655,COMPLETE
4317,40,11.25,7.5,30,750,1000000,3520.60860635198,465.691532901491,0.251998612645072,COMPLETE
4318,40,11.25,7.5,30,750,10000000,3444.47774415481,465.691532901491,0.246549307198694,COMPLETE
4319,40,11.25,7.5,30,750,100000000,451.323780127845,465.691532901491,0.0323049163263267,COMPLETE
432,20,3.8125,5,30,250,1000000,473.191635753285,35.6551068709146,0.442378551331065,COMPLETE
4320,40,11.25,7.5,30,1000,10000,44.8396589167898,465.691532901491,0.00320953934445378,COMPLETE
4321,40,11.25,7.5,30,1000,100000,519.159571276266,465.691532901491,0.0371604760230907,COMPLETE
4322,40,11.25,7.5,30,1000,1000000,3145.44321814199,465.691532901491,0.225144972291301,COMPLETE
4323,40,11.25,7.5,30,1000,10000000,3601.35303005482,465.691532901491,0.257778148238784,COMPLETE
4324,40,11.25,7.5,30,1000,100000000,486.64764772841,465.691532901491,0.0348333330360229,COMPLETE
4325,40,11.25,7.5,40,0,10000,44.2221842959832,465.691532901491,0.00237400624510268,COMPLETE
4326,40,11.25,7.5,40,0,100000,367.137250856917,465.691532901491,0.0197092509160231,COMPLETE
4327,40,11.25,7.5,40,0,1000000,2927.79267342971,465.691532901491,0.157174463490247,COMPLETE
4328,40,11.25,7.5,40,0,10000000,4896.38208920485,465.691532901491,0.262855438808279,COMPLETE
4329,40,11.25,7.5,40,0,100000000,1234.40805582849,465.691532901491,0.0662674736717622,COMPLETE
433,20,3.8125,5,30,250,10000000,213.227675244632,35.6551068709146,0.199342809448119,COMPLETE
4330,40,11.25,7.5,40,250,10000,41.1857589206289,465.691532901491,0.00221099998662317,COMPLETE
4331,40,11.25,7.5,40,250,100000,455.617019750803,465.691532901491,0.0244591638220305,COMPLETE
4332,40,11.25,7.5,40,250,1000000,2903.34943926975,465.691532901491,0.155862262578645,COMPLETE
4333,40,11.25,7.5,40,250,10000000,6670.21019571426,465.691532901491,0.358080925057598,COMPLETE
4334,40,11.25,7.5,40,250,100000000,1441.03647531844,465.691532901491,0.0773600319904929,COMPLETE
4335,40,11.25,7.5,40,500,10000,39.2796262614158,465.691532901491,0.00210867191511321,COMPLETE
4336,40,11.25,7.5,40,500,100000,394.926280403952,465.691532901491,0.0212010661834114,COMPLETE
4337,40,11.25,7.5,40,500,1000000,2753.75237565837,465.691532901491,0.147831353004269,COMPLETE
4338,40,11.25,7.5,40,500,10000000,6392.98500415175,465.691532901491,0.343198477558753,COMPLETE
4339,40,11.25,7.5,40,500,100000000,1113.94986546649,465.691532901491,0.0598008438400216,COMPLETE
434,20,3.8125,5,30,250,100000000,22.8129907765107,35.6551068709146,0.0213274644958085,COMPLETE
4340,40,11.25,7.5,40,750,10000,36.5395906757329,465.691532901491,0.0019615769288349,COMPLETE
4341,40,11.25,7.5,40,750,100000,399.49241184692,465.691532901491,0.0214461925771917,COMPLETE
4342,40,11.25,7.5,40,750,1000000,2940.57905660209,465.691532901491,0.157860882625502,COMPLETE
4343,40,11.25,7.5,40,750,10000000,6786.86406204774,465.691532901491,0.364343325063384,COMPLETE
4344,40,11.25,7.5,40,750,100000000,1105.35517144356,465.691532901491,0.0593394496866117,COMPLETE
4345,40,11.25,7.5,40,1000,10000,44.3913048254356,465.691532901491,0.00238308524469275,COMPLETE
4346,40,11.25,7.5,40,1000,100000,409.533045125601,465.691532901491,0.0219852099615171,COMPLETE
4347,40,11.25,7.5,40,1000,1000000,2592.07229337897,465.691532901491,0.139151783436402,COMPLETE
4348,40,11.25,7.5,40,1000,10000000,6949.81454010795,465.691532901491,0.373091094055712,COMPLETE
4349,40,11.25,7.5,40,1000,100000000,986.771645045054,465.691532901491,0.0529734585733701,COMPLETE
435,20,3.8125,5,30,500,10000,15.4149405639292,35.6551068709146,0.0144111572569742,COMPLETE
4350,40,11.25,7.5,50,0,10000,28.8551607500686,465.691532901491,0.00123923922645905,COMPLETE
4351,40,11.25,7.5,50,0,100000,301.866136328839,465.691532901491,0.0129642097827316,COMPLETE
4352,40,11.25,7.5,50,0,1000000,2216.20031360258,465.691532901491,0.0951788966311903,COMPLETE
4353,40,11.25,7.5,50,0,10000000,7959.2602590421,465.691532901491,0.341825422912541,COMPLETE
4354,40,11.25,7.5,50,0,100000000,1994.91503872312,465.691532901491,0.0856753837156455,COMPLETE
4355,40,11.25,7.5,50,250,10000,30.0856759823628,465.691532901491,0.00129208602075773,COMPLETE
4356,40,11.25,7.5,50,250,100000,299.938454115436,465.691532901491,0.0128814218393308,COMPLETE
4357,40,11.25,7.5,50,250,1000000,2183.79903365646,465.691532901491,0.0937873626368209,COMPLETE
4358,40,11.25,7.5,50,250,10000000,7554.1898961777,465.691532901491,0.324428913238397,COMPLETE
4359,40,11.25,7.5,50,250,100000000,2632.78716319223,465.691532901491,0.113070003518795,COMPLETE
436,20,3.8125,5,30,500,100000,124.708242177461,35.6551068709146,0.116587545816792,COMPLETE
4360,40,11.25,7.5,50,500,10000,25.9925066022754,465.691532901491,0.00111629715233726,COMPLETE
4361,40,11.25,7.5,50,500,100000,340.556908166771,465.691532901491,0.0146258578525116,COMPLETE
4362,40,11.25,7.5,50,500,1000000,2210.86022824762,465.691532901491,0.0949495566076907,COMPLETE
4363,40,11.25,7.5,50,500,10000000,6636.30332665576,465.691532901491,0.285008545691534,COMPLETE
4364,40,11.25,7.5,50,500,100000000,2021.37604054551,465.691532901491,0.086811801277611,COMPLETE
4365,40,11.25,7.5,50,750,10000,25.2715686743519,465.691532901491,0.00108533511515219,COMPLETE
4366,40,11.25,7.5,50,750,100000,272.483704019492,465.691532901491,0.0117023258860552,COMPLETE
4367,40,11.25,7.5,50,750,1000000,2243.66305090443,465.691532901491,0.0963583356100674,COMPLETE
4368,40,11.25,7.5,50,750,10000000,6885.59532984525,465.691532901491,0.295714860304397,COMPLETE
4369,40,11.25,7.5,50,750,100000000,1948.31800396788,465.691532901491,0.0836741862936132,COMPLETE
437,20,3.8125,5,30,500,1000000,418.024627208638,35.6551068709146,0.390803883739152,COMPLETE
4370,40,11.25,7.5,50,1000,10000,27.9254183182008,465.691532901491,0.00119930968657349,COMPLETE
4371,40,11.25,7.5,50,1000,100000,242.897306231484,465.691532901491,0.0104316823077333,COMPLETE
4372,40,11.25,7.5,50,1000,1000000,1691.51413861156,465.691532901491,0.072645260611572,COMPLETE
4373,40,11.25,7.5,50,1000,10000000,7804.31365234638,465.691532901491,0.335170949049539,COMPLETE
4374,40,11.25,7.5,50,1000,100000000,2131.19312833114,465.691532901491,0.0915281029505836,COMPLETE
4375,40,1,10,10,0,10000,0.339573599092616,4.90605071698691,0.00692152647172729,COMPLETE
4376,40,1,10,10,0,100000,2.66907606042087,4.90605071698691,0.054403760058561,COMPLETE
4377,40,1,10,10,0,1000000,6.4981824042953,4.90605071698691,0.132452409874112,COMPLETE
4378,40,1,10,10,0,10000000,1.38061603399843,4.90605071698691,0.028141087682158,COMPLETE
4379,40,1,10,10,0,100000000,0.13605292305215,4.90605071698691,0.00277316584969402,COMPLETE
438,20,3.8125,5,30,500,10000000,212.938718184673,35.6551068709146,0.19907266856666,COMPLETE
4380,40,1,10,10,250,10000,0.434945948288397,4.90605071698691,0.00886550044789431,COMPLETE
4381,40,1,10,10,250,100000,2.81978513752365,4.90605071698691,0.0574756622013775,COMPLETE
4382,40,1,10,10,250,1000000,5.62993282778169,4.90605071698691,0.114754884377538,COMPLETE
4383,40,1,10,10,250,10000000,1.41531958657189,4.90605071698691,0.0288484499695739,COMPLETE
4384,40,1,10,10,250,100000000,0.131430420774611,4.90605071698691,0.00267894541569944,COMPLETE
4385,40,1,10,10,500,10000,0.559274705888189,4.90605071698691,0.0113996927090813,COMPLETE
4386,40,1,10,10,500,100000,3.28833929838013,4.90605071698691,0.0670261986284498,COMPLETE
4387,40,1,10,10,500,1000000,7.06962757566259,4.90605071698691,0.144100173102256,COMPLETE
4388,40,1,10,10,500,10000000,1.26346179634362,4.90605071698691,0.0257531336145579,COMPLETE
4389,40,1,10,10,500,100000000,0.140863058608998,4.90605071698691,0.00287121081160592,COMPLETE
439,20,3.8125,5,30,500,100000000,35.5018712126038,35.6551068709146,0.0331900760070962,COMPLETE
4390,40,1,10,10,750,10000,0.41922286190003,4.90605071698691,0.00854501687983974,COMPLETE
4391,40,1,10,10,750,100000,2.83225754833616,4.90605071698691,0.0577298872702159,COMPLETE
4392,40,1,10,10,750,1000000,6.81640432865318,4.90605071698691,0.138938725297963,COMPLETE
4393,40,1,10,10,750,10000000,1.23010710143437,4.90605071698691,0.0250732650841785,COMPLETE
4394,40,1,10,10,750,100000000,0.130792401580049,4.90605071698691,0.00266594067458756,COMPLETE
4395,40,1,10,10,1000,10000,0.482447493014542,4.90605071698691,0.00983372412649743,COMPLETE
4396,40,1,10,10,1000,100000,2.58356005469132,4.90605071698691,0.0526606878674511,COMPLETE
4397,40,1,10,10,1000,1000000,7.83055490693933,4.90605071698691,0.159610149969027,COMPLETE
4398,40,1,10,10,1000,10000000,1.06046523329371,4.90605071698691,0.0216154559842178,COMPLETE
4399,40,1,10,10,1000,100000000,0.142299694083681,4.90605071698691,0.00290049374318486,COMPLETE
44,20,0.25,5,20,750,100000000,0.0236618590545128,0.153314084905841,0.00771679231854167,COMPLETE
440,20,3.8125,5,30,750,10000,10.4660772786855,35.6551068709146,0.00978455187039248,COMPLETE
4400,40,1,10,20,0,10000,2.04056889317033,4.90605071698691,0.020796451268889,COMPLETE
4401,40,1,10,20,0,100000,6.06043090530664,4.90605071698691,0.0617648619522293,COMPLETE
4402,40,1,10,20,0,1000000,33.703367315396,4.90605071698691,0.343487758888224,COMPLETE
4403,40,1,10,20,0,10000000,24.9102535333003,4.90605071698691,0.25387276824361,COMPLETE
4404,40,1,10,20,0,100000000,2.53811741142227,4.90605071698691,0.0258672153819588,COMPLETE
4405,40,1,10,20,250,10000,1.0739821808871,4.90605071698691,0.010945485919749,COMPLETE
4406,40,1,10,20,250,100000,5.27328618567945,4.90605071698691,0.0537426790903425,COMPLETE
4407,40,1,10,20,250,1000000,28.2336791665765,4.90605071698691,0.287743449826345,COMPLETE
4408,40,1,10,20,250,10000000,25.6278626525928,4.90605071698691,0.261186279259791,COMPLETE
4409,40,1,10,20,250,100000000,2.60976220665778,4.90605071698691,0.0265973830806684,COMPLETE
441,20,3.8125,5,30,750,100000,162.442014392442,35.6551068709146,0.151864186880293,COMPLETE
4410,40,1,10,20,500,10000,0.601234080358587,4.90605071698691,0.00612747518362223,COMPLETE
4411,40,1,10,20,500,100000,8.02229754574017,4.90605071698691,0.0817592194671311,COMPLETE
4412,40,1,10,20,500,1000000,21.7793269738313,4.90605071698691,0.221963940348412,COMPLETE
4413,40,1,10,20,500,10000000,25.9237006276971,4.90605071698691,0.264201311025361,COMPLETE
4414,40,1,10,20,500,100000000,2.95924371675476,4.90605071698691,0.0301591227594586,COMPLETE
4415,40,1,10,20,750,10000,0.568670512428091,4.90605071698691,0.00579560368647539,COMPLETE
4416,40,1,10,20,750,100000,7.53250253194923,4.90605071698691,0.0767674751696756,COMPLETE
4417,40,1,10,20,750,1000000,25.836721701986,4.90605071698691,0.26331486558555,COMPLETE
4418,40,1,10,20,750,10000000,33.4299335909534,4.90605071698691,0.340701059970745,COMPLETE
4419,40,1,10,20,750,100000000,3.36038819802165,4.90605071698691,0.0342473854416803,COMPLETE
442,20,3.8125,5,30,750,1000000,530.09653693731,35.6551068709146,0.495577944235278,COMPLETE
4420,40,1,10,20,1000,10000,1.92724492546223,4.90605071698691,0.0196415104188513,COMPLETE
4421,40,1,10,20,1000,100000,4.86226633554124,4.90605071698691,0.049553771618238,COMPLETE
4422,40,1,10,20,1000,1000000,24.7551681365641,4.90605071698691,0.252292215924826,COMPLETE
4423,40,1,10,20,1000,10000000,25.2923529284891,4.90605071698691,0.257766932992721,COMPLETE
4424,40,1,10,20,1000,100000000,2.85603857074349,4.90605071698691,0.0291073078479868,COMPLETE
4425,40,1,10,30,0,10000,0.869577350632566,4.90605071698691,0.00590819650261466,COMPLETE
4426,40,1,10,30,0,100000,5.11598137840419,4.90605071698691,0.0347596717708224,COMPLETE
4427,40,1,10,30,0,1000000,28.4627806508199,4.90605071698691,0.193385557907567,COMPLETE
4428,40,1,10,30,0,10000000,72.2498311471344,4.90605071698691,0.49088928016292,COMPLETE
4429,40,1,10,30,0,100000000,14.2078583252348,4.90605071698691,0.0965328947513795,COMPLETE
443,20,3.8125,5,30,750,10000000,265.1449576096,35.6551068709146,0.247879365097711,COMPLETE
4430,40,1,10,30,250,10000,1.15643251969099,4.90605071698691,0.00785718552050371,COMPLETE
4431,40,1,10,30,250,100000,8.32987931047221,4.90605071698691,0.0565959586844499,COMPLETE
4432,40,1,10,30,250,1000000,29.1829298979629,4.90605071698691,0.198278490388197,COMPLETE
4433,40,1,10,30,250,10000000,81.1366668322737,4.90605071698691,0.551269384906973,COMPLETE
4434,40,1,10,30,250,100000000,14.2185782047166,4.90605071698691,0.0966057291627368,COMPLETE
4435,40,1,10,30,500,10000,1.88662594207662,4.90605071698691,0.0128183614541141,COMPLETE
4436,40,1,10,30,500,100000,4.10218429414938,4.90605071698691,0.0278715986359851,COMPLETE
4437,40,1,10,30,500,1000000,30.4251378419997,4.90605071698691,0.206718462548396,COMPLETE
4438,40,1,10,30,500,10000000,78.2411176169264,4.90605071698691,0.531596064603933,COMPLETE
4439,40,1,10,30,500,100000000,11.1578338534016,4.90605071698691,0.0758100183974062,COMPLETE
444,20,3.8125,5,30,750,100000000,37.5960263177144,35.6551068709146,0.0351478648428743,COMPLETE
4440,40,1,10,30,750,10000,1.45238088027222,4.90605071698691,0.00986795669303781,COMPLETE
4441,40,1,10,30,750,100000,6.36605262496202,4.90605071698691,0.0432530698124796,COMPLETE
4442,40,1,10,30,750,1000000,27.6612437515556,4.90605071698691,0.187939650764855,COMPLETE
4443,40,1,10,30,750,10000000,82.3065607856997,4.90605071698691,0.559218031866365,COMPLETE
4444,40,1,10,30,750,100000000,13.5720320877183,4.90605071698691,0.0922128807238375,COMPLETE
4445,40,1,10,30,1000,10000,1.26799180395688,4.90605071698691,0.00861515624346984,COMPLETE
4446,40,1,10,30,1000,100000,7.73807926287326,4.90605071698691,0.052575073171588,COMPLETE
4447,40,1,10,30,1000,1000000,31.4095047490786,4.90605071698691,0.213406577312956,COMPLETE
4448,40,1,10,30,1000,10000000,81.8475407539567,4.90605071698691,0.556099297754671,COMPLETE
4449,40,1,10,30,1000,100000000,13.5332875677921,4.90605071698691,0.0919496376242358,COMPLETE
445,20,3.8125,5,30,1000,10000,16.7798435842387,35.6551068709146,0.01568718112386,COMPLETE
4450,40,1,10,40,0,10000,0.607885304486477,4.90605071698691,0.00309763055639493,COMPLETE
4451,40,1,10,40,0,100000,2.94683212622432,4.90605071698691,0.0150163150373736,COMPLETE
4452,40,1,10,40,0,1000000,25.0858925820622,4.90605071698691,0.127831396520239,COMPLETE
4453,40,1,10,40,0,10000000,125.72273986113,4.90605071698691,0.640651448148621,COMPLETE
4454,40,1,10,40,0,100000000,39.8388562755031,4.90605071698691,0.203008787381485,COMPLETE
4455,40,1,10,40,250,10000,1.15602158305799,4.90605071698691,0.00589079511069529,COMPLETE
4456,40,1,10,40,250,100000,2.85780132233402,4.90605071698691,0.0145626364625576,COMPLETE
4457,40,1,10,40,250,1000000,29.7299684115418,4.90605071698691,0.151496438411264,COMPLETE
4458,40,1,10,40,250,10000000,127.899385268613,4.90605071698691,0.65174308546062,COMPLETE
4459,40,1,10,40,250,100000000,41.1620923501216,4.90605071698691,0.209751665466891,COMPLETE
446,20,3.8125,5,30,1000,100000,157.151481373121,35.6551068709146,0.146918160458819,COMPLETE
4460,40,1,10,40,500,10000,0.433591630602058,4.90605071698691,0.00220947384981556,COMPLETE
4461,40,1,10,40,500,100000,6.28869708059667,4.90605071698691,0.0320456179693701,COMPLETE
4462,40,1,10,40,500,1000000,29.7027807711486,4.90605071698691,0.151357897036737,COMPLETE
4463,40,1,10,40,500,10000000,151.249396837746,4.90605071698691,0.770728869118972,COMPLETE
4464,40,1,10,40,500,100000000,33.5985158462997,4.90605071698691,0.17120958274018,COMPLETE
